Gene.stable.ID	Gene.name	Gene.type	Gene.description	Chromosome.scaffold.name	SRR7586681	SRR7586682	SRR7586683	SRR7586684	SRR7586685	SRR7586686
ENSG00000106397	PLOD3	protein_coding	procollagen-lysine,2-oxoglutarate 5-dioxygenase 3 [Source:HGNC Symbol;Acc:HGNC:9083]	7	47.0338299861271	52.854923141562	60.9521633596597	63.3911125755108	42.4030689645417	60.4865933440987
ENSG00000106399	RPA3	protein_coding	replication protein A3 [Source:HGNC Symbol;Acc:HGNC:10291]	7	17.7151902019311	18.3230400224081	18.4549605727858	17.831205148254	23.8739968119688	18.9302304057537
ENSG00000106400	ZNHIT1	protein_coding	zinc finger HIT-type containing 1 [Source:HGNC Symbol;Acc:HGNC:21688]	7	59.9659188335368	73.5941882218701	63.9997715276427	56.321471767833	59.3286637192957	55.0779560853119
ENSG00000106404	CLDN15	protein_coding	claudin 15 [Source:HGNC Symbol;Acc:HGNC:2036]	7	6.73177227673382	8.75881583488741	4.65606803441845	6.12702203332074	4.54318596048661	5.13820539584743
ENSG00000106415	GLCCI1	protein_coding	glucocorticoid induced 1 [Source:HGNC Symbol;Acc:HGNC:18713]	7	25.5984498417905	21.3433213447831	25.0581116034156	25.136500649521	40.3541811784399	27.5840500198125
ENSG00000106443	PHF14	protein_coding	PHD finger protein 14 [Source:HGNC Symbol;Acc:HGNC:22203]	7	41.2763931704995	43.7940791744371	42.9204816990937	43.910324572132	57.4579400885071	50.9313341869088
ENSG00000106459	NRF1	protein_coding	nuclear respiratory factor 1 [Source:HGNC Symbol;Acc:HGNC:7996]	7	20.3724687322208	22.2494057414956	23.3649959545362	21.8373349392714	17.1928409877238	17.3977831824308
ENSG00000106460	TMEM106B	protein_coding	transmembrane protein 106B [Source:HGNC Symbol;Acc:HGNC:22407]	7	82.3756344389797	63.7279359021119	84.7404382264157	89.6273351284483	123.111431321421	110.606631942189
ENSG00000106462	EZH2	protein_coding	enhancer of zeste 2 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3527]	7	20.6381965852497	21.8467015651789	19.2168626147816	17.5955504546647	21.6469448705538	19.6513820402586
ENSG00000106477	CEP41	protein_coding	centrosomal protein 41 [Source:HGNC Symbol;Acc:HGNC:12370]	7	43.3136400437216	35.840671692183	33.7776571951447	36.8406837644542	43.2938897411077	35.0659982278009
ENSG00000106479	ZNF862	protein_coding	zinc finger protein 862 [Source:HGNC Symbol;Acc:HGNC:34519]	7	24.7126903316939	27.3838839895331	14.7301061452511	15.3175550833019	18.7963183855426	11.989145923644
ENSG00000106483	SFRP4	protein_coding	secreted frizzled related protein 4 [Source:HGNC Symbol;Acc:HGNC:10778]	7	1.32863926514483	0.805408352633325	1.35449251910355	0.392757822648766	0.979902854222602	1.44230326900981
ENSG00000106484	MEST	protein_coding	mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]	7	499.922667498496	399.38186686205	859.764126500977	813.008692882945	544.558740714797	810.123717411945
ENSG00000106524	ANKMY2	protein_coding	ankyrin repeat and MYND domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25370]	7	23.2068991645298	18.9270962868831	28.1057197713986	27.4144960208838	25.7447204427574	37.2294531313156
ENSG00000106526	ACTR3C	protein_coding	actin related protein 3C [Source:HGNC Symbol;Acc:HGNC:37282]	7	0.708607608077244	0.604056264474994	0.931213606883689	1.41392816153556	0.979902854222602	1.89302304057537
ENSG00000106536	POU6F2	protein_coding	POU class 6 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:21694]	7	16.6522787898152	18.826420242804	6.51849524818583	9.26908461451087	22.6268477247764	6.58050866485724
ENSG00000106537	TSPAN13	protein_coding	tetraspanin 13 [Source:HGNC Symbol;Acc:HGNC:21643]	7	52.0826591936775	52.1501908330078	44.5289415655291	49.0161762665659	68.3259535626123	48.1368716032023
ENSG00000106538	RARRES2	protein_coding	retinoic acid receptor responder 2 [Source:HGNC Symbol;Acc:HGNC:9868]	7	18.778101614047	26.3771235487414	21.4179129583249	18.773823922611	14.698542813339	15.3244722332292
ENSG00000106541	AGR2	protein_coding	anterior gradient 2, protein disulphide isomerase family member [Source:HGNC Symbol;Acc:HGNC:328]	7	5.04882920755037	4.53042198356245	14.984073492583	10.2902549533977	4.45410388283001	12.7102975581489
ENSG00000106546	AHR	protein_coding	aryl hydrocarbon receptor [Source:HGNC Symbol;Acc:HGNC:348]	7	7.88325963985934	8.55746374672908	8.97351293906101	9.34763617904062	8.90820776566002	13.8821689642194
ENSG00000106554	CHCHD3	protein_coding	coiled-coil-helix-coiled-coil-helix domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21906]	7	44.2879755048278	41.2771780724579	38.3490694471192	42.8891542332452	48.1043219345641	49.5791748722121
ENSG00000106565	TMEM176B	protein_coding	transmembrane protein 176B [Source:HGNC Symbol;Acc:HGNC:29596]	7	2.74585448129932	3.32230945461247	14.4761387979192	9.58329087262988	2.93970856266781	9.46511520287685
ENSG00000106571	GLI3	protein_coding	GLI family zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:4319]	7	110.63136281106	114.367986073932	118.94137433378	121.833476585647	115.895783031237	93.6595685313242
ENSG00000106588	PSMA2	protein_coding	proteasome subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9531]	7	3.36588613836691	2.51690110197914	4.57141225197448	3.53482040383889	5.96849920299221	6.58050866485724
ENSG00000106591	MRPL32	protein_coding	mitochondrial ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:14035]	7	22.7640194094815	16.0074910085873	22.0951592178766	23.0941599717474	25.833802520414	25.8713148878634
ENSG00000106603	COA1	protein_coding	cytochrome c oxidase assembly factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:21868]	7	46.7681021330981	48.4251772020787	60.9521633596597	52.2367904122858	53.8946569822431	50.0298946437776
ENSG00000106605	BLVRA	protein_coding	biliverdin reductase A [Source:HGNC Symbol;Acc:HGNC:1062]	7	29.052911931167	33.6257987224413	34.2855918898086	34.6412399576211	25.1211458991612	35.156142182114
ENSG00000106608	URGCP	protein_coding	upregulator of cell proliferation [Source:HGNC Symbol;Acc:HGNC:30890]	7	34.190317089727	36.6460800448163	29.6295238553901	31.8919351990798	28.1499365394857	25.3304511619847
ENSG00000106609	TMEM248	protein_coding	transmembrane protein 248 [Source:HGNC Symbol;Acc:HGNC:25476]	7	121.526204785247	113.864605853536	143.999485937196	153.096999268489	113.579649012165	156.309616778938
ENSG00000106610	STAG3L4	transcribed_unprocessed_pseudogene	stromal antigen 3-like 4 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:33887]	7	13.109240749429	11.8797732013415	16.5925333590185	15.0033488251828	12.8278191825504	13.5215931469669
ENSG00000106615	RHEB	protein_coding	Ras homolog, mTORC1 binding [Source:HGNC Symbol;Acc:HGNC:10011]	7	49.2482287613685	57.1839930369661	65.6928871765221	58.9922249618446	60.3085665735183	55.6188198111906
ENSG00000106617	PRKAG2	protein_coding	protein kinase AMP-activated non-catalytic subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:9386]	7	6.28889252168554	5.53718242435411	6.17987211840994	6.91253767861827	5.70125297002241	5.67906912172611
ENSG00000106624	AEBP1	protein_coding	AE binding protein 1 [Source:HGNC Symbol;Acc:HGNC:303]	7	160.056743474448	165.813444598386	169.480876452831	203.291449003001	135.404758038032	182.992227255619
ENSG00000106628	POLD2	protein_coding	DNA polymerase delta 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9176]	7	102.128071514133	105.709846283124	101.332971585434	96.5398728070666	77.8577358718685	90.5045301303653
ENSG00000106631	MYL7	protein_coding	myosin light chain 7 [Source:HGNC Symbol;Acc:HGNC:21719]	7	4.42879755048278	4.22839385132496	8.55023402684115	10.3688065179274	6.32482751361861	7.66223611661459
ENSG00000106633	GCK	protein_coding	glucokinase [Source:HGNC Symbol;Acc:HGNC:4195]	7	10.7176900721683	12.0811252894999	10.5819728054965	13.4323175345878	7.57197660081101	10.7271305632604
ENSG00000106635	BCL7B	protein_coding	BAF chromatin remodeling complex subunit BCL7B [Source:HGNC Symbol;Acc:HGNC:1005]	7	15.7665192797187	20.8399411243873	20.8253224812171	16.9671379384267	19.5089750067954	17.9386469083095
ENSG00000106636	YKT6	protein_coding	YKT6 v-SNARE homolog [Source:HGNC Symbol;Acc:HGNC:16959]	7	112.137153978224	125.54302696672	118.94137433378	141.078609895437	113.846895245135	133.593340292033
ENSG00000106638	TBL2	protein_coding	transducin beta like 2 [Source:HGNC Symbol;Acc:HGNC:11586]	7	68.6463620324831	68.7617381060701	84.2325035317519	79.4941833041102	58.7050891756995	79.0562479326
ENSG00000106665	CLIP2	protein_coding	CAP-Gly domain containing linker protein 2 [Source:HGNC Symbol;Acc:HGNC:2586]	7	133.218230318522	161.283022614823	114.623929429138	105.730405857048	102.800717615717	86.1776203233359
ENSG00000106682	EIF4H	protein_coding	eukaryotic translation initiation factor 4H [Source:HGNC Symbol;Acc:HGNC:12741]	7	254.124403446702	262.261094826226	301.205273935652	287.184519920777	235.711177479364	285.666191218255
ENSG00000106683	LIMK1	protein_coding	LIM domain kinase 1 [Source:HGNC Symbol;Acc:HGNC:6613]	7	111.960002076205	140.342405446357	138.920138990558	113.821217003612	90.685555054419	94.5610080744554
ENSG00000106686	SPATA6L	protein_coding	spermatogenesis associated 6 like [Source:HGNC Symbol;Acc:HGNC:25472]	9	2.21439877524139	1.30878857302915	0.677246259551774	1.41392816153556	1.4253132425056	1.35215931469669
ENSG00000106688	SLC1A1	protein_coding	solute carrier family 1 member 1 [Source:HGNC Symbol;Acc:HGNC:10939]	9	10.4519622191394	9.06084396712491	11.0899075001603	12.9610081474093	11.9369984059844	14.9638964159767
ENSG00000106689	LHX2	protein_coding	LIM homeobox 2 [Source:HGNC Symbol;Acc:HGNC:6594]	9	40.2134817583836	52.250866877087	25.9893252102993	20.9732677294441	43.2048076634511	21.6345490351471
ENSG00000106692	FKTN	protein_coding	fukutin [Source:HGNC Symbol;Acc:HGNC:3622]	9	35.2532285018429	26.0750954165039	24.8041442560837	24.9008459559317	41.9576585762587	33.4434070501649
ENSG00000106701	FSD1L	protein_coding	fibronectin type III and SPRY domain containing 1 like [Source:HGNC Symbol;Acc:HGNC:13753]	9	17.2723104468828	17.014251449379	12.9523347139277	12.6468018892903	28.5953469277687	12.3497217408965
ENSG00000106714	CNTNAP3	protein_coding	contactin associated protein like 3 [Source:HGNC Symbol;Acc:HGNC:13834]	9	10.0976584151007	8.96016792304574	5.24865851152625	7.06964080767778	8.19555114440722	6.67065261917035
ENSG00000106723	SPIN1	protein_coding	spindlin 1 [Source:HGNC Symbol;Acc:HGNC:11243]	9	135.521205044773	101.884156608116	125.036590669746	151.683071106953	157.586195374526	177.042726270954
ENSG00000106733	NMRK1	protein_coding	nicotinamide riboside kinase 1 [Source:HGNC Symbol;Acc:HGNC:26057]	9	5.93458871764692	7.85273143817492	13.4602694085915	11.1543221632249	8.19555114440722	13.7018810555932
ENSG00000106771	TMEM245	protein_coding	transmembrane protein 245 [Source:HGNC Symbol;Acc:HGNC:1363]	9	157.045161140119	123.328153996978	146.877782540291	186.245759500045	166.850731450812	168.479050611208
ENSG00000106772	PRUNE2	protein_coding	prune homolog 2 with BCH domain [Source:HGNC Symbol;Acc:HGNC:25209]	9	41.0992412684802	30.1021371796705	17.0158122712383	22.2300927619201	42.2249048092285	13.5215931469669
ENSG00000106780	MEGF9	protein_coding	multiple EGF like domains 9 [Source:HGNC Symbol;Acc:HGNC:3234]	9	58.371551715363	52.0495147889286	41.1427102677703	43.2033604913642	63.0701109808729	41.1056431667795
ENSG00000106785	TRIM14	protein_coding	tripartite motif containing 14 [Source:HGNC Symbol;Acc:HGNC:16283]	9	3.27731018735726	4.22839385132496	6.94177416040568	5.81281577520173	3.38511895095081	4.59734166996875
ENSG00000106789	CORO2A	protein_coding	coronin 2A [Source:HGNC Symbol;Acc:HGNC:2255]	9	18.246645907989	20.7392650803081	25.7353578629674	19.402236438849	18.3509079972596	24.8797313904191
ENSG00000106799	TGFBR1	protein_coding	transforming growth factor beta receptor 1 [Source:HGNC Symbol;Acc:HGNC:11772]	9	166.788515751181	112.455141236428	211.893423457261	263.697602126381	207.561240939878	341.735730801011
ENSG00000106803	SEC61B	protein_coding	SEC61 translocon beta subunit [Source:HGNC Symbol;Acc:HGNC:16993]	9	58.8144314704113	61.412386888291	97.0155266807916	87.1136850634962	74.4726169209177	100.690796967747
ENSG00000106804	C5	protein_coding	complement C5 [Source:HGNC Symbol;Acc:HGNC:1331]	9	10.6291141211587	6.94664704146243	8.63488980928512	9.81894556621914	12.916901260207	14.4230326900981
ENSG00000106809	OGN	protein_coding	osteoglycin [Source:HGNC Symbol;Acc:HGNC:8126]	9	5.75743681562761	4.32906989540412	11.5131864123802	12.8824565828795	10.5116851634788	21.9049808980864
ENSG00000106819	ASPN	protein_coding	asporin [Source:HGNC Symbol;Acc:HGNC:14872]	9	2.3915506772607	1.71149274934582	2.20105034354327	2.82785632307111	5.43400673705261	2.52403072076716
ENSG00000106823	ECM2	protein_coding	extracellular matrix protein 2 [Source:HGNC Symbol;Acc:HGNC:3154]	9	1.06291141211587	0.805408352633325	1.43914830154752	1.41392816153556	1.0689849318792	1.80287908626226
ENSG00000106829	TLE4	protein_coding	TLE family member 4, transcriptional corepressor [Source:HGNC Symbol;Acc:HGNC:11840]	9	77.5925330844583	79.1313706462242	84.8250940088597	82.086384933592	76.2542584740497	78.4252402524082
ENSG00000106853	PTGR1	protein_coding	prostaglandin reductase 1 [Source:HGNC Symbol;Acc:HGNC:18429]	9	7.26322798279176	6.94664704146243	9.56610341616881	8.64067209827284	8.10646906675061	12.7102975581489
ENSG00000106868	SUSD1	protein_coding	sushi domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25413]	9	14.0835762105352	11.6784211131832	20.0634204392213	23.3298146653367	17.371005143037	27.4037621111863
ENSG00000106927	AMBP	protein_coding	alpha-1-microglobulin/bikunin precursor [Source:HGNC Symbol;Acc:HGNC:453]	9	5.93458871764692	5.53718242435411	13.0369904963717	13.5894206636473	10.4226030858222	19.7415259945717
ENSG00000106948	AKNA	protein_coding	AT-hook transcription factor [Source:HGNC Symbol;Acc:HGNC:24108]	9	42.0735767295864	53.5596554501161	51.5553715083788	48.3092121857982	40.0869349454701	41.8267948012844
ENSG00000106976	DNM1	protein_coding	dynamin 1 [Source:HGNC Symbol;Acc:HGNC:2972]	9	46.4137983290595	61.3117108442119	32.931099370705	32.0490383281393	37.8598830040551	23.7078599843487
ENSG00000106991	ENG	protein_coding	endoglin [Source:HGNC Symbol;Acc:HGNC:3349]	9	6.64319632572417	8.55746374672908	22.3491265652085	19.402236438849	6.05758128064881	19.7415259945717
ENSG00000106992	AK1	protein_coding	adenylate kinase 1 [Source:HGNC Symbol;Acc:HGNC:361]	9	8.85759510096556	8.15475957041242	7.7883319848454	6.75543454955877	5.87941712533561	6.49036471054412
ENSG00000106993	CDC37L1	protein_coding	cell division cycle 37 like 1 [Source:HGNC Symbol;Acc:HGNC:17179]	9	15.3236395246704	11.7790971572624	12.3597442368199	14.2178331798853	21.0233703269576	18.7499424971275
ENSG00000107020	PLGRKT	protein_coding	plasminogen receptor with a C-terminal lysine [Source:HGNC Symbol;Acc:HGNC:23633]	9	14.6150319165932	14.2959982592415	16.7618449239064	13.353765970058	11.580670095358	11.6285701063916
ENSG00000107021	TBC1D13	protein_coding	TBC1 domain family member 13 [Source:HGNC Symbol;Acc:HGNC:25571]	9	54.7399377239671	62.3184712850035	46.8993034739604	42.0250870234179	45.6991058378359	38.4914684916992
ENSG00000107036	RIC1	protein_coding	RIC1 homolog, RAB6A GEF complex partner 1 [Source:HGNC Symbol;Acc:HGNC:17686]	9	40.6563615134319	37.4514883974496	47.4918939510682	53.8078217028809	42.1358227315719	56.3399714456955
ENSG00000107077	KDM4C	protein_coding	lysine demethylase 4C [Source:HGNC Symbol;Acc:HGNC:17071]	9	19.4867092221242	21.3433213447831	21.5025687407688	25.45070690764	24.7648175885348	28.8460653801961
ENSG00000107099	DOCK8	protein_coding	dedicator of cytokinesis 8 [Source:HGNC Symbol;Acc:HGNC:19191]	9	7.52895583582072	8.15475957041242	12.5290558017078	17.4384473256052	5.96849920299221	17.8485029539963
ENSG00000107104	KANK1	protein_coding	KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309]	9	47.2995578391561	43.5927270862787	40.4654640082185	47.6807996695601	41.0668377996927	48.0467276488891
ENSG00000107105	ELAVL2	protein_coding	ELAV like RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3313]	9	42.7821843376636	43.3913749981204	22.0105034354327	23.2512631008069	60.0413203405485	21.7246929894602
ENSG00000107130	NCS1	protein_coding	neuronal calcium sensor 1 [Source:HGNC Symbol;Acc:HGNC:3953]	9	113.997248949427	141.248489843069	107.174220574068	106.751576195934	101.197240217898	84.5550291456998
ENSG00000107140	TESK1	protein_coding	testis associated actin remodelling kinase 1 [Source:HGNC Symbol;Acc:HGNC:11731]	9	21.5239560953463	27.5852360776914	18.7089279201178	17.9097567127837	22.3596014918066	15.4146161875423
ENSG00000107164	FUBP3	protein_coding	far upstream element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4005]	9	40.9220893664609	37.8541925737663	56.5500626725731	53.2579607511726	53.2710824386469	65.9853745571986
ENSG00000107165	TYRP1	protein_coding	tyrosinase related protein 1 [Source:HGNC Symbol;Acc:HGNC:12450]	9	28.7871840781381	25.3703631079497	47.6612055159561	70.3822018186588	32.0695479563761	69.50098877541
ENSG00000107175	CREB3	protein_coding	cAMP responsive element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:2347]	9	49.1596528103588	56.5799367724911	58.4971456687845	55.9287139451842	45.8772699931491	44.4409694763646
ENSG00000107185	RGP1	protein_coding	RGP1 homolog, RAB6A GEF complex partner 1 [Source:HGNC Symbol;Acc:HGNC:21965]	9	58.9915833724306	67.7549776652785	53.6717660694781	55.7716108161247	61.1993873500843	52.1032055929792
ENSG00000107186	MPDZ	protein_coding	multiple PDZ domain crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:7208]	9	64.7490201880582	71.7820194284451	73.7351865086994	87.3493397570855	79.9066236579703	88.7917949984162
ENSG00000107201	DDX58	protein_coding	DExD/H-box helicase 58 [Source:HGNC Symbol;Acc:HGNC:19102]	9	6.11174061966623	3.32230945461247	6.010560553522	5.96991890426124	6.14666335830541	8.20309984249327
ENSG00000107223	EDF1	protein_coding	endothelial differentiation related factor 1 [Source:HGNC Symbol;Acc:HGNC:3164]	9	117.451711038803	136.013335550953	169.2269091055	140.764403637318	110.729022527154	138.190681962002
ENSG00000107242	PIP5K1B	protein_coding	phosphatidylinositol-4-phosphate 5-kinase type 1 beta [Source:HGNC Symbol;Acc:HGNC:8995]	9	18.8666775650566	15.5041107881915	7.44970885506951	11.9398378085225	16.3020202111578	9.37497124856374
ENSG00000107249	GLIS3	protein_coding	GLIS family zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:28510]	9	30.8244309513601	30.2028132237497	19.0475510498936	25.3721553431103	28.7735110830818	19.9218139031979
ENSG00000107262	BAG1	protein_coding	BCL2 associated athanogene 1 [Source:HGNC Symbol;Acc:HGNC:937]	9	41.9850007785767	40.1697415875871	36.1480191035759	38.9615760067575	32.7822045776289	39.933771760709
ENSG00000107263	RAPGEF1	protein_coding	Rap guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:4568]	9	126.663609943807	136.416039727269	97.7774287227874	96.1471149844178	97.812121266947	77.2533688463377
ENSG00000107281	NPDC1	protein_coding	neural proliferation, differentiation and control 1 [Source:HGNC Symbol;Acc:HGNC:7899]	9	42.0735767295864	48.8278813783953	20.3173877865532	22.7799537136284	23.0722581130594	14.0624568728456
ENSG00000107282	APBA1	protein_coding	amyloid beta precursor protein binding family A member 1 [Source:HGNC Symbol;Acc:HGNC:578]	9	32.3302221185243	40.7737978520621	23.2803401720922	21.4445771166226	29.4861677043347	20.2823897204504
ENSG00000107290	SETX	protein_coding	senataxin [Source:HGNC Symbol;Acc:HGNC:445]	9	80.8698432718155	65.4394286514577	107.597499486288	127.096431409141	97.9012033446036	137.018810555932
ENSG00000107295	SH3GL2	protein_coding	SH3 domain containing GRB2 like 2, endophilin A1 [Source:HGNC Symbol;Acc:HGNC:10831]	9	6.55462037471451	5.03380220395828	5.07934694663831	5.49860951708272	7.21564829018461	6.94108448210969
ENSG00000107317	PTGDS	protein_coding	prostaglandin D2 synthase [Source:HGNC Symbol;Acc:HGNC:9592]	9	2.3915506772607	1.61081670526665	2.11639456109929	2.27799537136284	1.5143953201622	2.0733109492016
ENSG00000107331	ABCA2	protein_coding	ATP binding cassette subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:32]	9	137.115572162947	156.047868322707	76.5288273293505	79.6512864331697	96.1195617914716	55.3483879482513
ENSG00000107338	SHB	protein_coding	SH2 domain containing adaptor protein B [Source:HGNC Symbol;Acc:HGNC:10838]	9	19.3981332711146	23.1554901382081	14.3914830154752	16.8100348093672	16.480184366471	12.9807294210882
ENSG00000107341	UBE2R2	protein_coding	ubiquitin conjugating enzyme E2 R2 [Source:HGNC Symbol;Acc:HGNC:19907]	9	150.579116716414	152.02082655954	136.719088647014	141.864125540734	154.290158501231	127.373407444428
ENSG00000107362	ABHD17B	protein_coding	abhydrolase domain containing 17B [Source:HGNC Symbol;Acc:HGNC:24278]	9	30.3815511963119	34.8339112513913	30.7300490271617	28.9855273114789	38.8397858582777	27.944625837065
ENSG00000107371	EXOSC3	protein_coding	exosome component 3 [Source:HGNC Symbol;Acc:HGNC:17944]	9	16.2979749857766	13.8932940829249	10.2433496757206	11.8612862439927	15.589363589905	15.0540403702898
ENSG00000107372	ZFAND5	protein_coding	zinc finger AN1-type containing 5 [Source:HGNC Symbol;Acc:HGNC:13008]	9	123.297723805441	82.2523280126783	103.787989276309	125.211193860426	146.807263978077	139.542841276699
ENSG00000107404	DVL1	protein_coding	dishevelled segment polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:3084]	1	62.8889252168554	73.3928361337118	50.878125248827	45.167149604608	42.6703151975115	34.6152784562353
ENSG00000107438	PDLIM1	protein_coding	PDZ and LIM domain 1 [Source:HGNC Symbol;Acc:HGNC:2067]	10	23.649778919578	20.1352088158331	38.6030367944511	49.0947278310957	26.72462329698	48.3171595118285
ENSG00000107443	CCNJ	protein_coding	cyclin J [Source:HGNC Symbol;Acc:HGNC:23434]	10	30.2929752453022	27.5852360776914	28.0210639889547	34.0128274413831	37.4144726157721	33.8039828674173
ENSG00000107485	GATA3	protein_coding	GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172]	10	4.60594945250209	3.42298549869163	6.77246259551774	6.59833142049926	7.75014075612421	7.39180425367525
ENSG00000107518	ATRNL1	protein_coding	attractin like 1 [Source:HGNC Symbol;Acc:HGNC:29063]	10	80.7812673208059	69.7684985468618	68.1479048673973	71.6390268511348	94.3379202383396	69.50098877541
ENSG00000107521	HPS1	protein_coding	HPS1 biogenesis of lysosomal organelles complex 3 subunit 1 [Source:HGNC Symbol;Acc:HGNC:5163]	10	27.9014245680415	31.4109257526997	40.8887429204384	39.0401275712873	22.4486835694632	36.9590212683763
ENSG00000107537	PHYH	protein_coding	phytanoyl-CoA 2-hydroxylase [Source:HGNC Symbol;Acc:HGNC:8940]	10	13.374968602458	14.1953222151624	15.3226966223589	14.0607300508258	18.5290721525728	19.3809501773193
ENSG00000107551	RASSF4	protein_coding	Ras association domain family member 4 [Source:HGNC Symbol;Acc:HGNC:20793]	10	31.887342363476	39.4650092790329	41.0580544853263	35.5053071674484	31.9804658787195	35.6068619536796
ENSG00000107554	DNMBP	protein_coding	dynamin binding protein [Source:HGNC Symbol;Acc:HGNC:30373]	10	47.2109818881464	44.9015156593079	50.5395021190511	50.6657591216908	47.3916653133113	46.2438485626269
ENSG00000107560	RAB11FIP2	protein_coding	RAB11 family interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29152]	10	45.6166147699726	31.8136299290163	33.6930014127008	44.224530830251	51.0440304972319	43.9902497047991
ENSG00000107562	CXCL12	protein_coding	C-X-C motif chemokine ligand 12 [Source:HGNC Symbol;Acc:HGNC:10672]	10	48.9825009083395	55.0697961113036	89.0578831310583	74.9381925613845	57.1906938555373	77.6139446635902
ENSG00000107566	ERLIN1	protein_coding	ER lipid raft associated 1 [Source:HGNC Symbol;Acc:HGNC:16947]	10	44.5537033578567	42.4852906014079	50.2008789892753	51.8440325896371	45.9663520708057	49.3988869635858
ENSG00000107581	EIF3A	protein_coding	eukaryotic translation initiation factor 3 subunit A [Source:HGNC Symbol;Acc:HGNC:3271]	10	150.756268618434	148.295812928611	172.782451968146	205.098134987185	172.017491954895	252.042496259463
ENSG00000107611	CUBN	protein_coding	cubilin [Source:HGNC Symbol;Acc:HGNC:2548]	10	9.83193056207177	10.8730127605499	15.8306313170227	12.8824565828795	11.2243417847316	15.0540403702898
ENSG00000107614	TRDMT1	protein_coding	tRNA aspartic acid methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:2977]	10	14.4378800145739	10.9736888046291	15.9999428819107	14.3749363089448	16.8365126770974	14.7836085073505
ENSG00000107625	DDX50	protein_coding	DExD-box helicase 50 [Source:HGNC Symbol;Acc:HGNC:17906]	10	54.8285136749768	41.7805582928537	48.5924191228398	58.5209155746661	52.0239333514545	75.4504897600754
ENSG00000107643	MAPK8	protein_coding	mitogen-activated protein kinase 8 [Source:HGNC Symbol;Acc:HGNC:6881]	10	70.0635772486375	56.1772325961744	54.7722912412497	65.1977985596951	74.7398631538875	62.8303361562396
ENSG00000107651	SEC23IP	protein_coding	SEC23 interacting protein [Source:HGNC Symbol;Acc:HGNC:17018]	10	56.9543364992085	44.8008396152287	63.9151157451987	74.781089432325	55.2308881470921	91.2256817648702
ENSG00000107669	ATE1	protein_coding	arginyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:782]	10	84.2357294101824	67.0502453567243	58.3278341038965	69.1253767861827	82.4900039100118	65.8952306028855
ENSG00000107672	NSMCE4A	protein_coding	NSE4 homolog A, SMC5-SMC6 complex component [Source:HGNC Symbol;Acc:HGNC:25935]	10	29.4072157352056	23.8602224467623	22.1798150003206	21.8373349392714	27.4372799182328	25.6910269792372
ENSG00000107679	PLEKHA1	protein_coding	pleckstrin homology domain containing A1 [Source:HGNC Symbol;Acc:HGNC:14335]	10	37.4676272770843	26.8805037691372	37.5871674051235	41.1610198135906	53.3601645163035	60.0358735725331
ENSG00000107719	PALD1	protein_coding	phosphatase domain containing paladin 1 [Source:HGNC Symbol;Acc:HGNC:23530]	10	29.2300638331863	34.5318831191538	38.1797578822313	29.8495945213062	24.4084892779084	27.5840500198125
ENSG00000107731	UNC5B	protein_coding	unc-5 netrin receptor B [Source:HGNC Symbol;Acc:HGNC:12568]	10	155.273642119926	142.859306548336	142.898960765424	135.815655071943	113.935977322792	98.6174860185454
ENSG00000107736	CDH23	protein_coding	cadherin related 23 [Source:HGNC Symbol;Acc:HGNC:13733]	10	35.7846842079008	45.2035437915454	31.9998857638213	27.8858054080624	30.3769884809007	19.2908062230061
ENSG00000107738	VSIR	protein_coding	V-set immunoregulatory receptor [Source:HGNC Symbol;Acc:HGNC:30085]	10	5.93458871764692	7.65137935001659	20.8253224812171	19.3236848743193	4.45410388283001	21.544405080834
ENSG00000107742	SPOCK2	protein_coding	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:13564]	10	39.6820260523257	47.2170646731287	23.8729306492	24.1153303106342	31.4459734127799	16.1357678220472
